ticker,timestamp,open,high,low,close,volume
VN30,2024-01-09 00:00,1163.61,1164.86,1156.01,1160.21,221068483.0
VN30,2024-01-10 00:00,1160.5,1168.93,1158.53,1162.68,349931600.0
VN30,2024-01-11 00:00,1164.8,1172.49,1159.52,1163.56,258196468.0
VN30,2024-01-12 00:00,1161.72,1167.94,1149.61,1163.66,373055416.0
VN30,2024-01-15 00:00,1168.07,1172.16,1161.3,1161.3,197943680.0
VN30,2024-01-16 00:00,1157.85,1170.19,1155.25,1170.19,198550383.0
VN30,2024-01-17 00:00,1169.52,1177.01,1165.32,1166.61,220143658.0
VN30,2024-01-18 00:00,1168.44,1175.6,1166.29,1173.91,180032119.0
VN30,2024-01-19 00:00,1176.62,1185.23,1176.54,1185.23,220716840.0
VN30,2024-01-22 00:00,1189.98,1192.57,1183.04,1189.56,257372555.0
VN30,2024-01-23 00:00,1191.54,1193.19,1180.91,1183.85,200035084.0
VN30,2024-01-24 00:00,1182.22,1188.11,1178.53,1179.45,216756637.0
VN30,2024-01-25 00:00,1180.64,1180.68,1174.11,1177.52,148364955.0
VN30,2024-01-26 00:00,1180.02,1184.9,1180.02,1182.82,141315892.0
VN30,2024-01-29 00:00,1184.54,1185.62,1178.29,1179.17,150598662.0
VN30,2024-01-30 00:00,1178.9,1182.49,1176.91,1181.71,153300171.0
VN30,2024-01-31 00:00,1183.54,1185.27,1163.51,1166.33,389553400.0
VN30,2024-02-01 00:00,1165.05,1175.62,1164.77,1173.35,158584555.0
VN30,2024-02-02 00:00,1174.02,1178.85,1171.62,1174.76,220054030.0
VN30,2024-02-05 00:00,1176.74,1201.33,1176.3,1197.36,293815324.0
VN30,2024-02-06 00:00,1199.73,1203.83,1196.66,1199.17,157940883.0
VN30,2024-02-07 00:00,1201.39,1214.54,1201.04,1212.7,201440282.0
VN30,2024-02-15 00:00,1213.84,1226.09,1213.84,1217.12,288228335.0
VN30,2024-02-16 00:00,1221.31,1224.54,1217.46,1224.54,209278015.0
VN30,2024-02-19 00:00,1228.71,1240.2,1226.97,1240.2,328636110.0
VN30,2024-02-20 00:00,1241.93,1243.81,1235.86,1241.65,245380129.0
VN30,2024-02-21 00:00,1241.01,1248.23,1233.97,1242.08,305636794.0
VN30,2024-02-22 00:00,1242.15,1243.58,1236.29,1239.9,237896281.0
VN30,2024-02-23 00:00,1241.28,1256.11,1222.94,1223.09,466366539.0
VN30,2024-02-26 00:00,1223.83,1234.52,1220.3,1233.31,249972764.0
VN30,2024-02-27 00:00,1238.55,1248.24,1235.15,1247.91,337007762.0
VN30,2024-02-28 00:00,1252.14,1265.35,1246.63,1265.35,296665539.0
VN30,2024-02-29 00:00,1268.94,1276.9,1258.26,1265.75,338012860.0
VN30,2024-03-01 00:00,1267.31,1269.07,1258.83,1267.07,256603884.0
VN30,2024-03-04 00:00,1271.05,1275.36,1262.9,1268.53,288592231.0
VN30,2024-03-05 00:00,1269.5,1280.17,1264.84,1280.17,253425469.0
VN30,2024-03-06 00:00,1280.38,1288.06,1264.44,1271.07,290875372.0
VN30,2024-03-07 00:00,1271.63,1279.92,1266.52,1276.56,249420163.0
VN30,2024-03-08 00:00,1277.31,1281.52,1250.2,1250.2,420769614.0
VN30,2024-03-11 00:00,1250.08,1255.3,1232.97,1235.12,284702195.0
VN30,2024-03-12 00:00,1233.81,1244.95,1232.4,1242.23,232078065.0
VN30,2024-03-13 00:00,1242.24,1272.28,1242.24,1272.28,228409219.0
VN30,2024-03-14 00:00,1272.36,1277.29,1254.72,1260.32,258852762.0
VN30,2024-03-15 00:00,1258.22,1264.77,1244.01,1256.42,260823383.0
VN30,2024-03-18 00:00,1256.37,1258.38,1215.67,1235.74,407224475.0
VN30,2024-03-19 00:00,1235.48,1241.23,1229.02,1234.74,197276682.0
VN30,2024-03-20 00:00,1236.45,1262.31,1228.49,1259.06,295539632.0
VN30,2024-03-21 00:00,1267.37,1281.57,1264.28,1281.57,273365791.0
VN30,2024-03-22 00:00,1287.63,1295.79,1276.81,1284.14,346130381.0
VN30,2024-03-25 00:00,1283.64,1288.91,1266.97,1270.0,269977669.0
VN30,2024-03-26 00:00,1270.84,1287.89,1266.79,1286.23,210205565.0
VN30,2024-03-27 00:00,1288.19,1290.76,1279.68,1288.77,188560735.0
VN30,2024-03-28 00:00,1294.29,1306.42,1294.29,1303.2,274262664.0
VN30,2024-03-29 00:00,1305.41,1306.01,1294.97,1296.9,217347567.0
VN30,2024-04-01 00:00,1293.36,1298.59,1284.2,1292.62,228103864.0
VN30,2024-04-02 00:00,1283.11,1292.3,1273.16,1292.3,365573781.0
VN30,2024-04-03 00:00,1287.64,1290.84,1273.15,1274.27,257612203.0
VN30,2024-04-04 00:00,1274.22,1278.67,1267.47,1267.65,259280005.0
VN30,2024-04-05 00:00,1258.11,1265.65,1251.84,1257.78,258342983.0
VN30,2024-04-08 00:00,1257.23,1260.17,1248.24,1254.72,222261511.0
VN30,2024-04-09 00:00,1255.84,1266.92,1252.58,1266.92,173440696.0
VN30,2024-04-10 00:00,1271.37,1276.08,1263.82,1263.82,195740068.0
VN30,2024-04-11 00:00,1262.96,1266.71,1254.64,1262.86,169987295.0
VN30,2024-04-12 00:00,1263.17,1285.3,1262.41,1284.74,248493587.0
VN30,2024-04-15 00:00,1283.98,1287.46,1227.9,1227.9,462725474.0
VN30,2024-04-16 00:00,1228.32,1234.28,1209.99,1232.7,353528123.0
VN30,2024-04-17 00:00,1232.89,1237.08,1209.42,1210.74,234248894.0
VN30,2024-04-19 00:00,1207.21,1210.32,1186.51,1194.03,300084462.0
VN30,2024-04-22 00:00,1204.41,1214.24,1200.15,1206.64,190045823.0
VN30,2024-04-23 00:00,1207.76,1213.96,1191.61,1200.37,252498198.0
VN30,2024-04-24 00:00,1210.05,1234.87,1207.92,1232.17,215546916.0
VN30,2024-04-25 00:00,1235.25,1236.99,1226.76,1233.72,157774684.0
VN30,2024-04-26 00:00,1227.69,1245.52,1225.55,1240.5,188734337.0
VN30,2024-05-02 00:00,1244.15,1248.41,1239.02,1247.21,167952125.0
VN30,2024-05-03 00:00,1248.5,1259.83,1248.5,1255.62,208947991.0
VN30,2024-05-06 00:00,1262.41,1274.62,1256.67,1274.62,205652713.0
VN30,2024-05-07 00:00,1279.29,1285.43,1272.63,1284.85,169029442.0
VN30,2024-05-08 00:00,1279.2,1285.12,1269.97,1284.85,253788791.0
VN30,2024-05-09 00:00,1287.23,1289.92,1274.57,1281.47,194390060.0
VN30,2024-05-10 00:00,1284.88,1285.22,1268.91,1277.47,166064216.0
VN30,2024-05-13 00:00,1280.1,1281.58,1266.27,1272.53,164004436.0
VN30,2024-05-14 00:00,1281.65,1287.51,1276.04,1277.31,179556934.0
VN30,2024-05-15 00:00,1283.65,1294.71,1282.61,1289.97,225974350.0
VN30,2024-05-16 00:00,1300.56,1311.4,1296.77,1308.27,303395325.0
VN30,2024-05-17 00:00,1309.42,1312.95,1304.14,1310.15,269941977.0
VN30,2024-05-20 00:00,1317.61,1322.13,1312.55,1312.55,289345790.0
VN30,2024-05-21 00:00,1311.36,1313.19,1297.51,1308.62,232915478.0
VN30,2024-05-22 00:00,1307.53,1311.11,1288.47,1291.46,289102183.0
VN30,2024-05-23 00:00,1290.38,1304.76,1283.26,1304.76,229337631.0
VN30,2024-05-24 00:00,1304.74,1309.89,1272.98,1283.46,397345652.0
VN30,2024-05-27 00:00,1286.97,1288.75,1275.98,1284.88,194124854.0
VN30,2024-05-28 00:00,1291.18,1299.75,1285.83,1299.75,214495238.0
VN30,2024-05-29 00:00,1301.3,1302.56,1284.02,1284.02,247325302.0
VN30,2024-05-30 00:00,1279.32,1280.5,1263.44,1279.29,283100144.0
VN30,2024-05-31 00:00,1280.08,1283.3,1273.85,1275.97,164303863.0
VN30,2024-06-03 00:00,1285.07,1301.64,1284.95,1297.78,282355532.0
VN30,2024-06-04 00:00,1305.12,1306.96,1298.4,1300.99,233863454.0
VN30,2024-06-05 00:00,1302.07,1313.11,1299.66,1299.66,243606113.0
VN30,2024-06-06 00:00,1303.85,1308.43,1296.37,1302.28,270677056.0
VN30,2024-06-07 00:00,1303.32,1314.56,1302.53,1308.03,164173769.0
VN30,2024-06-10 00:00,1314.28,1319.06,1306.53,1311.1,223824060.0
VN30,2024-06-11 00:00,1315.48,1318.09,1301.43,1308.3,277035267.0
VN30,2024-06-12 00:00,1308.89,1331.81,1305.27,1331.81,297153491.0
VN30,2024-06-13 00:00,1331.91,1339.17,1327.79,1333.85,356920322.0
VN30,2024-06-14 00:00,1336.35,1338.59,1316.46,1316.46,313325426.0
VN30,2024-06-17 00:00,1317.64,1318.16,1305.5,1309.7,256244289.0
VN30,2024-06-18 00:00,1314.39,1320.8,1309.89,1309.89,226095617.0
VN30,2024-06-19 00:00,1313.51,1319.31,1300.67,1314.22,265123277.0
VN30,2024-06-20 00:00,1316.78,1326.88,1311.43,1322.36,309960560.0
VN30,2024-06-21 00:00,1323.77,1324.81,1316.07,1319.93,227840302.0
VN30,2024-06-24 00:00,1317.31,1319.51,1287.26,1289.85,364007809.0
VN30,2024-06-25 00:00,1290.12,1293.28,1281.89,1288.8,203047565.0
VN30,2024-06-26 00:00,1291.04,1294.12,1276.44,1291.3,206768835.0
VN30,2024-06-27 00:00,1288.88,1290.8,1282.24,1289.03,170188698.0
VN30,2024-06-28 00:00,1289.31,1290.97,1272.27,1278.32,234238197.0
VN30,2024-07-01 00:00,1278.22,1285.48,1271.2,1285.48,165196885.0
VN30,2024-07-02 00:00,1288.21,1300.58,1286.07,1296.06,190036901.0
VN30,2024-07-03 00:00,1296.08,1309.4,1296.08,1305.5,200710794.0
VN30,2024-07-04 00:00,1309.16,1313.01,1304.31,1310.63,170979892.0
VN30,2024-07-05 00:00,1310.82,1316.7,1307.98,1316.18,178867189.0
VN30,2024-07-08 00:00,1317.01,1319.27,1309.55,1315.83,207552317.0
VN30,2024-07-09 00:00,1315.35,1322.21,1309.15,1321.78,256120759.0
VN30,2024-07-10 00:00,1322.24,1324.91,1310.91,1310.91,211629452.0
VN30,2024-07-11 00:00,1315.08,1318.15,1306.22,1306.22,197288500.0
VN30,2024-07-12 00:00,1304.75,1312.24,1298.45,1301.81,161682312.0
VN30,2024-07-15 00:00,1301.83,1307.3,1294.03,1297.82,149406219.0
VN30,2024-07-16 00:00,1298.14,1309.75,1298.14,1303.3,202983873.0
VN30,2024-07-17 00:00,1308.6,1324.55,1291.5,1305.37,462719717.0
VN30,2024-07-18 00:00,1305.25,1308.67,1290.05,1306.38,236975609.0
VN30,2024-07-19 00:00,1307.75,1314.15,1296.61,1302.32,302809431.0
VN30,2024-07-22 00:00,1299.69,1305.96,1288.59,1299.31,271059894.0
VN30,2024-07-23 00:00,1301.57,1304.81,1277.39,1278.67,257460914.0
VN30,2024-07-24 00:00,1274.42,1284.18,1262.77,1280.51,240127473.0
VN30,2024-07-25 00:00,1271.75,1275.49,1265.88,1272.18,170972733.0
VN30,2024-07-26 00:00,1273.66,1281.84,1272.59,1281.84,141812544.0
VN30,2024-07-29 00:00,1287.85,1292.33,1285.04,1285.73,136049684.0
VN30,2024-07-30 00:00,1285.65,1289.78,1279.24,1287.82,166119556.0
VN30,2024-07-31 00:00,1289.45,1300.74,1288.83,1299.09,244333903.0
VN30,2024-08-01 00:00,1303.05,1303.86,1266.73,1272.0,291956717.0
VN30,2024-08-02 00:00,1269.67,1281.01,1253.68,1281.01,249884772.0
VN30,2024-08-05 00:00,1262.68,1264.87,1226.37,1232.11,363296062.0
VN30,2024-08-06 00:00,1243.81,1256.23,1232.19,1252.81,221784032.0
VN30,2024-08-07 00:00,1259.22,1259.39,1245.46,1253.58,220167515.0
VN30,2024-08-08 00:00,1247.89,1256.36,1238.41,1243.31,223330463.0
VN30,2024-08-09 00:00,1250.37,1265.94,1248.85,1264.84,178460997.0
VN30,2024-08-12 00:00,1267.05,1273.16,1259.6,1271.44,164203291.0
VN30,2024-08-13 00:00,1269.09,1272.21,1262.91,1268.72,165310687.0
VN30,2024-08-14 00:00,1272.86,1275.26,1268.69,1270.38,145861205.0
VN30,2024-08-15 00:00,1270.0,1272.25,1263.44,1265.32,145178667.0
VN30,2024-08-16 00:00,1266.95,1291.89,1266.95,1291.68,282988629.0
VN30,2024-08-19 00:00,1296.6,1301.88,1294.21,1299.04,183540684.0
VN30,2024-08-20 00:00,1300.32,1309.41,1299.86,1305.25,221894256.0
VN30,2024-08-21 00:00,1302.26,1318.19,1300.28,1317.69,279368449.0
VN30,2024-08-22 00:00,1320.79,1322.67,1315.42,1318.57,213012178.0
VN30,2024-08-23 00:00,1320.41,1323.9,1311.1,1321.15,182663142.0
VN30,2024-08-26 00:00,1323.26,1326.85,1316.17,1318.6,235792118.0
VN30,2024-08-27 00:00,1317.85,1324.57,1315.97,1322.28,202158302.0
VN30,2024-08-28 00:00,1325.77,1327.64,1320.18,1323.54,190923439.0
VN30,2024-08-29 00:00,1322.93,1332.27,1322.93,1326.67,217347982.0
VN30,2024-08-30 00:00,1328.5,1333.56,1327.61,1331.52,155237077.0
VN30,2024-09-04 00:00,1319.88,1321.32,1311.4,1317.71,205906074.0
VN30,2024-09-05 00:00,1318.31,1322.56,1306.76,1309.05,213437050.0
VN30,2024-09-06 00:00,1309.72,1315.63,1304.78,1315.39,184780547.0
VN30,2024-09-09 00:00,1310.11,1310.64,1303.04,1307.15,160991167.0
VN30,2024-09-10 00:00,1309.56,1312.49,1291.16,1294.06,208223857.0
VN30,2024-09-11 00:00,1292.14,1298.37,1285.66,1293.88,146913357.0
VN30,2024-09-12 00:00,1298.83,1301.83,1296.16,1297.61,146456477.0
VN30,2024-09-13 00:00,1297.84,1298.56,1291.82,1294.3,118541852.0
VN30,2024-09-16 00:00,1292.54,1298.79,1281.37,1281.37,150620193.0
VN30,2024-09-17 00:00,1282.84,1303.65,1281.16,1303.65,141621635.0
VN30,2024-09-18 00:00,1304.91,1317.7,1302.07,1310.94,233398335.0
VN30,2024-09-19 00:00,1315.17,1319.41,1312.28,1318.41,171833481.0
VN30,2024-09-20 00:00,1325.02,1336.79,1324.9,1326.0,394612767.0
VN30,2024-09-23 00:00,1329.93,1333.73,1320.95,1321.12,183339613.0
VN30,2024-09-24 00:00,1320.58,1330.87,1318.29,1330.87,210486812.0
VN30,2024-09-25 00:00,1337.8,1344.07,1334.06,1344.07,359663324.0
VN30,2024-09-26 00:00,1346.43,1359.71,1344.01,1350.85,414235571.0
VN30,2024-09-27 00:00,1355.13,1361.2,1346.91,1352.57,401118069.0
VN30,2024-09-30 00:00,1351.21,1354.91,1346.18,1352.56,268322060.0
VN30,2024-10-01 00:00,1355.22,1370.14,1355.22,1358.88,353836591.0
VN30,2024-10-02 00:00,1354.67,1361.46,1350.92,1354.51,259977920.0
VN30,2024-10-03 00:00,1355.78,1371.67,1345.28,1346.46,411334098.0
VN30,2024-10-04 00:00,1347.32,1348.23,1336.21,1336.21,238351583.0
VN30,2024-10-07 00:00,1342.85,1345.76,1328.45,1335.48,189850931.0
VN30,2024-10-08 00:00,1337.9,1344.38,1331.61,1339.05,253424661.0
VN30,2024-10-09 00:00,1340.56,1352.52,1338.93,1351.97,304902526.0
VN30,2024-10-10 00:00,1355.69,1370.15,1355.69,1360.58,295140904.0
VN30,2024-10-11 00:00,1361.88,1364.59,1355.07,1362.5,194357519.0
VN30,2024-10-14 00:00,1362.84,1373.66,1357.65,1358.76,229716291.0
VN30,2024-10-15 00:00,1360.5,1367.55,1353.1,1356.09,254927808.0
VN30,2024-10-16 00:00,1355.01,1358.07,1350.45,1354.1,174983940.0
VN30,2024-10-17 00:00,1357.31,1362.89,1346.14,1362.89,225931120.0
VN30,2024-10-18 00:00,1368.11,1372.66,1360.64,1362.69,272869247.0
VN30,2024-10-21 00:00,1361.28,1366.36,1358.03,1358.03,193991139.0
VN30,2024-10-22 00:00,1357.42,1359.4,1344.1,1348.92,292794928.0
VN30,2024-10-23 00:00,1348.93,1351.72,1340.13,1349.72,225546924.0
VN30,2024-10-24 00:00,1349.22,1351.59,1329.62,1329.62,257210203.0
VN30,2024-10-25 00:00,1333.77,1334.78,1322.69,1325.54,210051560.0
VN30,2024-10-28 00:00,1324.7,1328.57,1322.97,1328.33,144666889.0
VN30,2024-10-29 00:00,1328.92,1335.76,1328.92,1335.76,170426460.0
VN30,2024-10-30 00:00,1337.16,1338.47,1327.14,1333.85,187839369.0
VN30,2024-10-31 00:00,1334.1,1341.01,1328.19,1338.6,198236654.0
VN30,2024-11-01 00:00,1333.76,1336.08,1324.42,1325.62,210951810.0
VN30,2024-11-04 00:00,1325.94,1326.99,1311.03,1312.64,232321999.0
VN30,2024-11-05 00:00,1312.43,1317.6,1311.85,1313.35,120033257.0
VN30,2024-11-06 00:00,1314.11,1331.53,1314.11,1329.56,171897126.0
VN30,2024-11-07 00:00,1335.07,1336.29,1325.87,1326.65,139587713.0
VN30,2024-11-08 00:00,1331.32,1331.51,1312.83,1317.34,194404101.0
VN30,2024-11-11 00:00,1317.34,1318.71,1298.78,1310.46,302691524.0
VN30,2024-11-12 00:00,1312.55,1315.8,1297.99,1301.95,184967955.0
VN30,2024-11-13 00:00,1299.52,1305.42,1290.61,1304.04,197320391.0
VN30,2024-11-14 00:00,1300.43,1303.71,1286.52,1286.65,186348921.0
VN30,2024-11-15 00:00,1283.78,1284.3,1270.44,1271.22,253412855.0
VN30,2024-11-18 00:00,1270.71,1277.8,1255.16,1270.23,236321999.0
VN30,2024-11-19 00:00,1272.23,1273.49,1259.0,1259.08,169483219.0
VN30,2024-11-20 00:00,1258.25,1277.67,1250.67,1271.73,214170568.0
VN30,2024-11-21 00:00,1272.4,1286.67,1266.45,1286.67,193836315.0
VN30,2024-11-22 00:00,1286.98,1292.21,1284.01,1286.07,155395520.0
VN30,2024-11-25 00:00,1286.46,1293.3,1285.82,1291.94,139643027.0
VN30,2024-11-26 00:00,1292.84,1304.34,1292.27,1299.22,140988118.0
VN30,2024-11-27 00:00,1297.28,1303.99,1296.94,1301.06,113560866.0
VN30,2024-11-28 00:00,1305.79,1310.41,1298.43,1301.52,145728588.0
VN30,2024-11-29 00:00,1301.34,1311.67,1298.64,1311.26,136568636.0
VN30,2024-12-02 00:00,1315.77,1317.76,1303.51,1308.83,120881670.0
VN30,2024-12-03 00:00,1308.4,1312.0,1300.67,1309.18,161944668.0
VN30,2024-12-04 00:00,1304.74,1305.06,1297.49,1297.81,145299121.0
VN30,2024-12-05 00:00,1299.95,1337.55,1295.73,1337.55,275185721.0
VN30,2024-12-06 00:00,1337.06,1341.57,1334.35,1337.28,197227509.0
VN30,2024-12-09 00:00,1337.23,1343.05,1330.52,1336.18,157523361.0
VN30,2024-12-10 00:00,1335.95,1339.7,1332.47,1335.85,160848721.0
VN30,2024-12-11 00:00,1335.88,1342.7,1329.84,1336.48,181640145.0
VN30,2024-12-12 00:00,1336.6,1344.37,1333.45,1335.55,184357743.0
VN30,2024-12-13 00:00,1333.8,1334.81,1328.87,1331.58,131589707.0
VN30,2024-12-16 00:00,1331.95,1335.4,1325.07,1331.82,124755254.0
VN30,2024-12-17 00:00,1332.88,1332.96,1325.14,1327.63,101483105.0
VN30,2024-12-18 00:00,1328.1,1331.73,1325.91,1329.83,102135225.0
VN30,2024-12-19 00:00,1329.35,1329.35,1309.17,1314.16,239676624.0
VN30,2024-12-20 00:00,1315.86,1318.48,1313.3,1317.77,128059784.0
VN30,2024-12-23 00:00,1321.49,1326.0,1320.82,1323.02,109750257.0
VN30,2024-12-24 00:00,1323.61,1323.9,1315.01,1323.27,118990395.0
VN30,2024-12-25 00:00,1323.33,1350.07,1323.33,1342.48,251337849.0
VN30,2024-12-26 00:00,1344.14,1346.47,1339.51,1342.68,162041224.0
VN30,2024-12-27 00:00,1342.88,1348.83,1341.75,1346.84,216552622.0
VN30,2024-12-30 00:00,1344.92,1347.35,1337.86,1347.35,139274745.0
VN30,2024-12-31 00:00,1346.66,1346.99,1341.15,1344.75,139181336.0
VN30,2025-01-02 00:00,1344.76,1347.14,1334.39,1343.2,135245961.0
VN30,2025-01-03 00:00,1341.15,1341.3,1320.58,1320.58,169361320.0
VN30,2025-01-06 00:00,1320.14,1325.73,1313.04,1313.04,160285367.0
VN30,2025-01-07 00:00,1316.62,1322.23,1309.55,1315.28,164108312.0
VN30,2025-01-08 00:00,1314.09,1316.63,1306.69,1316.63,124521673.0
VN30,2025-01-09 00:00,1316.35,1318.87,1307.55,1310.8,107116382.0
VN30,2025-01-10 00:00,1310.35,1312.32,1293.23,1293.23,168827790.0
VN30,2025-01-13 00:00,1287.64,1298.34,1282.57,1298.34,144986288.0
VN30,2025-01-14 00:00,1295.79,1297.32,1285.32,1289.23,114294097.0
VN30,2025-01-15 00:00,1295.66,1300.37,1291.73,1297.64,117689154.0
VN30,2025-01-16 00:00,1303.41,1307.82,1293.19,1303.25,145711626.0
VN30,2025-01-17 00:00,1302.79,1313.48,1298.85,1313.48,112063234.0
VN30,2025-01-20 00:00,1313.26,1319.06,1311.5,1316.95,125989347.0
VN30,2025-01-21 00:00,1321.3,1323.27,1309.41,1314.81,127673321.0
VN30,2025-01-22 00:00,1317.91,1318.25,1309.72,1309.72,128079465.0
VN30,2025-01-23 00:00,1309.92,1339.48,1309.92,1332.54,206537687.0
VN30,2025-01-24 00:00,1332.2,1339.55,1330.29,1337.59,149682205.0
VN30,2025-02-03 00:00,1326.19,1326.19,1311.4,1315.46,184653055.0
VN30,2025-02-04 00:00,1320.61,1327.61,1317.42,1327.21,184527293.0
VN30,2025-02-05 00:00,1330.28,1334.58,1326.77,1331.35,152340206.0
VN30,2025-02-06 00:00,1336.42,1340.92,1333.45,1336.59,175154373.0
VN30,2025-02-07 00:00,1337.13,1345.26,1332.68,1340.8,194063003.0
VN30,2025-02-10 00:00,1336.47,1343.09,1327.15,1330.88,283969588.0
VN30,2025-02-11 00:00,1333.7,1338.4,1329.15,1338.4,237682494.0
VN30,2025-02-12 00:00,1341.47,1343.44,1335.35,1335.68,131278165.0
VN30,2025-02-13 00:00,1334.7,1338.33,1329.56,1337.78,139211699.0
VN30,2025-02-14 00:00,1339.22,1347.98,1338.0,1340.52,185769477.0
VN30,2025-02-17 00:00,1341.18,1342.89,1334.01,1334.01,181088302.0
VN30,2025-02-18 00:00,1335.56,1346.8,1332.62,1337.39,177086547.0
VN30,2025-02-19 00:00,1338.47,1346.67,1335.26,1344.64,173393300.0
VN30,2025-02-20 00:00,1348.11,1351.52,1345.43,1349.45,207915175.0
VN30,2025-02-21 00:00,1349.81,1355.09,1347.86,1353.73,230690091.0
VN30,2025-02-24 00:00,1357.3,1364.52,1352.52,1364.52,296883740.0
VN30,2025-02-25 00:00,1365.87,1369.32,1356.21,1360.56,270435309.0
VN30,2025-02-26 00:00,1362.06,1364.91,1358.79,1360.56,213402380.0
VN30,2025-02-27 00:00,1363.37,1364.27,1351.05,1363.62,232269512.0
VN30,2025-02-28 00:00,1360.55,1361.66,1351.09,1356.43,237594806.0
VN30,2025-03-03 00:00,1356.43,1362.8,1355.12,1361.16,261024230.0
VN30,2025-03-04 00:00,1357.55,1369.5,1350.11,1367.97,296617110.0
VN30,2025-03-05 00:00,1369.62,1379.66,1363.91,1363.91,269498214.0
VN30,2025-03-06 00:00,1368.13,1380.12,1367.82,1379.62,283060312.0
VN30,2025-03-07 00:00,1381.51,1390.98,1378.38,1389.77,328660813.0
VN30,2025-03-10 00:00,1394.81,1400.13,1387.23,1391.07,307626205.0
VN30,2025-03-11 00:00,1378.44,1393.57,1375.44,1393.57,267268434.0
VN30,2025-03-12 00:00,1397.4,1400.45,1387.35,1392.39,268135601.0
VN30,2025-03-13 00:00,1393.93,1400.6,1385.24,1387.3,348831063.0
VN30,2025-03-14 00:00,1387.08,1394.39,1385.2,1387.03,374746690.0
VN30,2025-03-17 00:00,1392.75,1397.28,1389.42,1394.9,352390462.0
VN30,2025-03-18 00:00,1398.44,1400.38,1388.64,1388.64,291777344.0
VN30,2025-03-19 00:00,1385.92,1386.57,1374.83,1377.63,363636853.0
VN30,2025-03-20 00:00,1382.23,1388.37,1371.98,1378.95,360187463.0
VN30,2025-03-21 00:00,1379.05,1381.25,1375.68,1378.27,281382199.0
VN30,2025-03-24 00:00,1379.27,1390.7,1372.71,1390.7,351529037.0
VN30,2025-03-25 00:00,1391.01,1398.29,1386.28,1388.79,303958101.0
VN30,2025-03-26 00:00,1390.15,1396.34,1379.39,1381.47,300611767.0
VN30,2025-03-27 00:00,1380.95,1384.75,1378.87,1380.26,222832515.0
VN30,2025-03-28 00:00,1380.2,1381.26,1369.83,1373.93,208184101.0
VN30,2025-03-31 00:00,1368.95,1369.07,1360.66,1363.88,270618408.0
VN30,2025-04-01 00:00,1369.18,1376.91,1363.6,1376.91,212343999.0
VN30,2025-04-02 00:00,1381.03,1384.38,1376.54,1376.94,236793252.0
VN30,2025-04-03 00:00,1342.46,1342.46,1282.99,1283.18,811106220.0
VN30,2025-04-04 00:00,1269.06,1280.52,1208.42,1280.52,867856431.0
VN30,2025-04-08 00:00,1241.58,1245.51,1193.47,1197.51,558266636.0
VN30,2025-04-09 00:00,1182.91,1220.73,1133.9,1168.68,667720931.0
VN30,2025-04-10 00:00,1248.92,1249.29,1248.1,1249.29,55435201.0
VN30,2025-04-11 00:00,1268.12,1310.02,1265.26,1309.94,743354518.0
VN30,2025-04-14 00:00,1318.17,1329.06,1310.63,1325.87,394180470.0
VN30,2025-04-15 00:00,1314.3,1329.99,1303.29,1310.76,385242095.0
VN30,2025-04-16 00:00,1310.07,1318.86,1288.06,1293.25,286928695.0
VN30,2025-04-17 00:00,1286.11,1304.47,1283.47,1303.03,278893951.0
VN30,2025-04-18 00:00,1313.42,1322.26,1306.24,1306.24,409781269.0
VN30,2025-04-21 00:00,1305.81,1310.59,1287.02,1294.29,327239496.0
VN30,2025-04-22 00:00,1287.55,1292.67,1216.35,1290.38,641676880.0
VN30,2025-04-23 00:00,1300.25,1311.72,1290.38,1303.04,347261298.0
VN30,2025-04-24 00:00,1306.43,1313.93,1297.21,1311.66,292080861.0
VN30,2025-04-25 00:00,1312.59,1318.66,1304.5,1317.18,384809487.0
VN30,2025-04-28 00:00,1318.09,1321.38,1305.51,1312.32,218591061.0
VN30,2025-04-29 00:00,1310.4,1312.88,1304.74,1309.73,222093864.0
VN30,2025-05-05 00:00,1315.43,1321.68,1309.43,1320.41,206957663.0
VN30,2025-05-06 00:00,1323.33,1331.08,1316.18,1319.66,275527967.0
VN30,2025-05-07 00:00,1317.66,1325.94,1316.27,1324.8,241653068.0
VN30,2025-05-08 00:00,1330.52,1354.08,1324.8,1351.1,324450622.0
VN30,2025-05-09 00:00,1355.06,1363.62,1348.13,1352.25,269928974.0
VN30,2025-05-12 00:00,1358.19,1374.68,1352.03,1372.04,449411114.0
VN30,2025-05-13 00:00,1382.14,1384.01,1370.29,1382.78,370006063.0
VN30,2025-05-14 00:00,1382.54,1400.1,1375.35,1397.87,431685702.0
VN30,2025-05-15 00:00,1398.22,1403.7,1384.67,1401.49,564154888.0
VN30,2025-05-16 00:00,1396.37,1404.13,1382.93,1384.44,303989673.0
VN30,2025-05-19 00:00,1372.87,1391.24,1371.05,1379.75,341011465.0
VN30,2025-05-20 00:00,1383.4,1408.56,1379.75,1407.52,368198652.0
VN30,2025-05-21 00:00,1429.15,1429.43,1407.52,1419.36,410891963.0
VN30,2025-05-22 00:00,1414.16,1432.84,1407.92,1409.56,366294937.0
VN30,2025-05-23 00:00,1408.99,1415.97,1400.83,1409.4,222894432.0
VN30,2025-05-26 00:00,1410.65,1424.01,1374.6,1423.85,332336912.0
VN30,2025-05-27 00:00,1428.68,1430.82,1418.76,1427.45,349862869.0
